,BLCACcorr,BLCACgene,BLCAScorr,BLCASgene,BRCACcorr,BRCACgene,BRCAScorr,BRCASgene,CRCCcorr,CRCCgene,CRCScorr,CRCSgene,CESCCcorr,CESCCgene,CESCScorr,CESCSgene,ESCACcorr,ESCACgene,ESCAScorr,ESCASgene,GBMCcorr,GBMCgene,GBMScorr,GBMSgene,HNSCCcorr,HNSCCgene,HNSCScorr,HNSCSgene,KIRCCcorr,KIRCCgene,KIRCScorr,KIRCSgene,KIRPCcorr,KIRPCgene,KIRPScorr,KIRPSgene,LGGCcorr,LGGCgene,LGGScorr,LGGSgene,LIHCCcorr,LIHCCgene,LIHCScorr,LIHCSgene,LUADCcorr,LUADCgene,LUADScorr,LUADSgene,LUSCCcorr,LUSCCgene,LUSCScorr,LUSCSgene,OVCcorr,OVCgene,OVScorr,OVSgene,PAADCcorr,PAADCgene,PAADScorr,PAADSgene,PRADCcorr,PRADCgene,PRADScorr,PRADSgene,SKCMCcorr,SKCMCgene,SKCMScorr,SKCMSgene,STADCcorr,STADCgene,STADScorr,STADSgene,THCACcorr,THCACgene,THCAScorr,THCASgene,UCECCcorr,UCECCgene,UCECScorr,UCECSgene
23,0.402801339494,MIEN1,-0.0494729593272,ACTG2,0.356532990679,PRDX2,-0.07185447628,KRT17,0.574535572461,RALY,0.0403327839446,SULF1,0.45522029285,ALYREF,0.125236441652,CD53,0.337338323926,MAL2,-0.0091113679557,TPSAB1,0.0689018959898,ATP1A2,-0.0146170007614,MS4A6A,0.237531089944,SNRPG,0.0612207500628,COL3A1,0.140757099127,KRT18,-0.0100523265265,CST7,0.0971035020047,SNRNP70,-0.0233183738789,LILRB4,0.218436467448,RPL3,-0.176141050066,SERPING1,0.225751116155,MAT1A,-0.163607901641,RGS1,0.286863169457,CACYBP,-0.0397514386023,C1QB,0.0885505074755,SMS,0.163071206462,CD53,0.36912533528,RPS6,0.0781732986326,CXCL12,0.472939441991,GAPDH,0.121649348141,CELA3B,0.139902266351,RPS2,0.0947172508839,MSMB,0.280507117283,RUVBL2,0.0615964072054,IL32,0.492581424221,CPNE1,0.0365470415218,SPARCL1,0.0139891244303,HDAC1,-0.128922351424,SERPINA1,0.276999132201,GNAS,-0.0345564638335,FCGR1A
24,0.314637591089,MGST2,-0.0993794811887,ITGB2,0.27808074968,H2AFZ,0.135122603568,MMP7,0.169236259189,COX5B,-0.0352038206496,COL1A1,0.172889866252,ECI1,0.0919598246563,FCGR3A,0.335641085212,HSP90AA1,-0.0735071944656,LCP1,0.190159643873,VEGFA,0.05861645959,FPR1,0.243842007272,POLD2,0.0660576393195,LCP1,0.14295672935,ATP5O,-0.0819743343026,NKG7,0.216631118844,MGST3,0.107466565521,SERPINF1,0.168189820832,H1FX,-0.0377292940038,MOG,0.219749976087,HMGCS2,-0.0195655595757,BGN,0.30467023446,AHCY,-0.0122027532438,IL2RG,0.517830795688,SMARCD2,0.0130541993439,MMP7,0.201386672774,COX5B,0.115398745159,NNMT,0.207322891525,AGR3,-0.225552904839,COL14A1,0.0904820880357,FAAH,0.0673701520213,PCP4,0.305541572044,LMNA,-0.116843724471,PTPRC,0.147071493555,ODC1,-0.0587477642232,EFEMP1,0.109994820527,HSPA5,-0.0786145634753,CCL18,0.464016087864,CCT5,-0.13550138448,LAPTM5
25,0.369067802868,FDFT1,0.0428521025684,UBD,0.363236936363,CACYBP,0.00338767324327,CD37,0.189316412943,RPS18,-0.0304956229378,ITGB2,0.250713865526,C6orf48,0.217275982519,S100A9,0.174993112541,CEACAM5,0.0522885583441,TYROBP,0.248643319612,SSRP1,0.0808203173328,SPP1,0.133725779441,HSPA1A,0.019595078476,LAPTM5,0.183946273614,NDUFB5,-0.0162998990271,C1QA,0.174855451209,RBPMS,-0.00224209871304,CTSK,0.160751289849,MAPT,0.415822790332,AQP1,0.17923032185,GATM,-0.0590802484368,CCL5,0.435416509823,C1QBP,-0.0247590397031,C1QA,0.155731506868,SLC2A1,-0.024012721699,COL3A1,0.384045480799,TMA7,-0.0495484587854,SERPINE1,0.144204145484,ASS1,0.0600313406995,CEL,-0.0962680994944,GLO1,0.0126688955973,SYNPO2,0.455709918649,NOP56,0.0373578877563,C3,0.360436479544,CCT3,0.110538310169,ISLR,0.218103581865,NME4,0.162552887346,RAC2,0.209040497981,NONO,-0.121130009939,FCER1G
26,0.191501666077,PPDPF,0.0922974022259,MS4A6A,0.321826221451,SDC4,0.0212144746048,HCST,0.0776414432426,ADIRF,0.00969074271992,CD53,0.515618625912,PCNA,0.108753623873,HCST,0.213916903093,TALDO1,0.178857865376,CCDC80,0.26112014436,HNRNPA2B1,-0.0833944504018,SERPINA1,0.525152084344,TOMM20,0.0989606603623,TYROBP,0.168027596661,BHMT,0.135549960119,FCGR1A,0.449565319983,CBX3,-0.101453226382,CCL5,0.324983893737,NCAN,0.124696473685,PADI2,0.343952561125,SERPINA6,-0.028901643445,CD52,0.250834422593,ELF3,0.0907810367064,CD53,0.0217363665429,HSPA1B,-0.0324525060327,C3,0.478378539365,COX7C,0.116513434811,COL5A2,0.272447496387,TSPAN13,-0.17542242088,CCL18,0.165244374906,NME3,-0.126468278917,GSTP1,0.542338214404,CCT2,0.000802436125936,GZMA,0.384710949521,EIF4EBP1,-0.0395098364257,CRYAB,0.0868845895383,TMEM141,0.148027512018,CFH,0.353497645351,CCT3,0.0125155815342,TYROBP
27,0.240054259989,NARF,-0.0699029407848,FCGR1A,0.410014254062,TMEM9,0.090446264055,C3,0.453456516646,MRPS33,-0.0102054952199,CD37,0.457551826522,ATRAID,-0.0808898830177,MS4A6A,0.545006720102,CYC1,-0.0729470413097,MGP,0.464571478258,SET,0.0123161699407,LY96,0.200022181058,SLC2A1,0.0483040295221,CCL5,0.316318333938,NDUFS4,-0.0534680601618,C1QC,0.260131149985,CLIC4,0.0123983600726,CFD,0.324178279005,DGCR2,0.12053318513,GPR37,0.360423716192,SLC25A10,-0.108919849837,CCL2,0.468506191092,PSMD4,0.056080342799,MS4A6A,0.389142619135,NFE2L2,0.029899648553,SFTPA2,0.404509144221,ATRAID,0.0150200053542,MMP2,0.265618658866,SEMA4B,0.0462009024967,MFAP5,0.372369405233,EIF2AK1,0.0549077712964,C3,0.12492450111,GDF15,-0.134421335068,CD48,0.471048123678,COX6C,0.0960657428926,DPYSL3,0.081763611539,MZT2A,0.0267246373932,PTGDS,0.286223234933,CLDN4,0.0784717159828,NNMT
28,0.393813146539,ASCC2,0.0422333112175,PTGDS,0.185482074929,FXYD3,0.0620613601729,CILP,0.5059131693,RPL8,0.0465175077123,SRGN,0.148079050891,ELF3,-0.00301277440961,SRGN,0.00826109153332,TRIM29,0.111277165887,UBD,0.142749097561,FUS,-0.120983002548,RNASE1,0.217637955966,HMGB2,-0.0309067952766,AIF1,0.0626743931891,C11orf54,-0.00955368861976,COL6A3,0.447110633377,CTTN,-0.0695371509691,FCER1G,0.283345814343,RPL7,-0.0378377960897,APLNR,0.291023165399,DHCR24,0.0735241429911,C1QB,0.406359312545,TOMM6,0.0150476837678,SFRP2,0.468478942619,LSM4,-0.0737997144198,RARRES2,0.367356748607,RPL38,0.0092378018061,AEBP1,0.308355207435,PTOV1,0.132229396957,CELA2A,0.0703075720419,CERS4,-0.0635290808389,LMOD1,0.164556915631,H1F0,0.0193775267255,CORO1A,0.160106455724,GPX2,-0.165846762456,MYL9,0.0549811257815,MYL6B,0.0535285146948,ITGB2,0.443662154467,PRDX2,-0.144880043524,C1QC
29,0.454342836728,TOP2B,-0.00333581852948,COL3A1,0.0472963026785,MORF4L2,-0.0463810524373,MZB1,0.261392613277,TSTD1,0.0364436467427,EFEMP1,0.326759265794,SDHA,0.0753267910813,SPRR3,0.477550625209,ILF2,-0.0701063537557,TAGLN,0.242836715905,ATP6V0E2,0.0892923670407,C1QA,0.185789319849,ADM,-0.00918758951424,FCER1G,0.0687282784506,C19orf70,0.00722868405225,COL1A2,0.0899362001817,ATP1A1,0.0512205543852,CD53,0.496120407337,PABPC1,-0.00163860063166,SOX10,0.329033323166,GALK1,-0.104383895874,COTL1,0.185661507005,MDK,-0.0597697057915,ALOX5AP,0.549439781906,PSMD2,0.0166818771975,SFTPA1,0.408512677641,NDUFB9,0.0280754789292,C1QB,0.1035902678,SLC2A1,0.0322587149708,AMY2A,0.102516838728,AP1M2,0.0186997221761,VSIG2,0.480492193699,C1orf43,0.0776171282966,CD74,0.175814972128,HSPA1B,0.0688638684451,C3,0.0493615582013,RNF187,0.101903736297,CD53,0.310696215489,LAPTM4B,0.0118373868257,CXCL10
30,0.13675243054,BTG2,-0.0668061561727,SFRP4,0.431563409242,COX6A1,0.0362581640096,SFRP4,0.590588818796,POLR1D,-0.0154952167276,MMP1,0.100093825035,PGRMC1,0.139625054878,UBD,-0.0512693660598,KRT17,0.0175129165618,SERPING1,0.446912051182,LAPTM4B,-0.0497156168849,COL1A1,0.447197697859,NDUFB5,0.0294498856652,SRGN,0.0517023893908,ETFB,-0.0158386753586,COL3A1,0.54624386566,IDH3B,-0.0743298922352,VSIG4,0.109840761172,NFIX,-0.015242360207,KLK6,0.196212975328,APOB,0.0513211340917,PLTP,0.377649769872,DDT,-0.0396211681328,CCL5,0.460796233734,EIF4A2,0.0607455351202,ITGB2,0.376879878089,RPS10,0.118530220101,ACTA2,0.372422930565,DGAT1,-0.0581450253061,PRSS1,0.06253471991,TRPM8,-0.0224239053819,MYL9,0.44188788625,NME1,0.0586777301736,GZMB,0.343264061482,CYCS,0.0217380420179,C1S,-0.0616537405648,PLVAP,-0.0589230345246,PLAU,0.483366803778,HDGF,-0.0261178596272,CD53
31,0.142094295658,KRT8,0.0707098065699,SERPINA1,0.436905431381,HSPA9,0.0414400756439,S100A8,0.459637993739,C8orf59,-0.0446496824515,COL3A1,0.348888697825,PAFAH1B3,0.0566599204117,CD52,0.332802060255,HSPD1,0.0475686884514,C4A,0.320585894794,HNRNPU,0.105515674547,IGFBP6,0.322504047629,LAPTM4B,0.234194865464,CD14,0.223821907146,UQCRC2,0.0154724523557,VSIG4,0.143025674119,HSP90AA1,0.0373411604302,C3,0.278809440801,H1F0,0.130893489448,ANXA1,0.236731047721,SERPINA5,0.0182018988382,SAA1,0.330087294896,C6orf48,-0.00322174315492,CCL21,0.319917281135,MZT2B,0.080125916094,SRGN,0.48987125751,UBA52,-0.00477561402353,MS4A6A,0.459187779344,ELF3,0.0670079940742,PLA2G1B,0.293232273176,SEC16A,0.0103381498887,HSPB6,0.417699097467,EIF3E,0.021415090682,RAC2,0.371678722279,SNRPE,-0.0228574821226,CCL5,0.0714287283322,PFN2,-0.0992035055651,SLC27A6,0.398669748046,NDUFB9,-0.0592731983989,CORO1A
32,0.235046698119,FXYD3,0.0150926613205,CD53,0.0703965140635,IGFBP2,0.0282711541479,CHI3L1,0.318623508815,RPS7,0.0239375625012,TNC,0.424467206866,STRA13,0.0613201015556,TYROBP,0.539371838753,CCT5,-0.0295146395692,MS4A6A,0.27991603758,CPNE2,0.0443681855187,FCGR3A,0.327969254051,SNRPD1,0.100912004031,CTSK,0.0799659157032,ATP5G1,0.159383202555,FCGR3A,0.494656877109,CLDN7,-0.0155820177741,LUM,0.418547350571,REPIN1,-0.0927877702869,C3,0.34380057524,PCK2,0.0639275038118,C1QA,0.462476772596,C1orf43,0.151897654891,ITGB2,0.527978274268,SNRPD1,-0.0717063539252,CD163,0.331875926549,TIMM17B,-0.0491172057065,FCGR2B,0.00125640163268,MZT2B,-0.0745932261182,CD163,0.147587293989,HID1,0.00821110897382,UBD,0.394987433533,CRTAP,0.025677990438,CD37,0.162327683032,CEACAM5,0.0935156582823,FBLN1,0.141996073423,CANX,0.070202300701,GPNMB,0.53611176648,EIF4G1,0.187260444616,LTB
33,0.140584669012,IDH1,0.0820850997185,CD14,0.260477770635,DCXR,-0.144168653734,CORO1A,0.315129700381,ATP5G1,0.0124543043747,TPSAB1,0.427547149905,PHB,-0.173624375382,GZMB,0.183641179016,DSP,-0.0229445590802,PLA2G2A,0.343664817899,WDR6,-0.137231901641,AIF1,0.362627757385,DDR1,0.0904051005191,NNMT,0.111995241458,COX5A,0.0244403422272,C3,0.566368990722,YWHAE,0.0127333084395,APOE,0.0912578188968,RND2,0.0043996939026,CD74,0.211514526916,BAAT,-0.0735323449679,IL2RG,0.221441024153,MIF,0.340430569377,CD74,0.33277593158,SLC9A3R1,0.0260903655602,C1QB,0.511897933339,C19orf53,-0.0597332102533,COL1A2,0.0152501377998,MFSD10,0.0715157351188,PTGDS,0.32964559515,RPL8,-0.0243712588374,TAGLN,0.440072598315,RPS10,0.0172267601709,IDO1,0.505214764101,TRIM28,-0.0795533685309,TNS1,0.0651255439293,NEU1,0.0508851003056,COL3A1,0.166893740624,PRSS8,0.0474114426112,HCST
34,0.500273271227,GNL3,-0.0237680124886,FCER1G,0.205832173238,MPC2,-0.00776458790927,DCN,0.286451888838,VIL1,-0.0511990808873,FBLN1,0.347936972706,PTTG1,0.00749967619034,IL2RG,0.36914707848,NCL,0.0280529304916,C1QC,0.406026398821,PTOV1,0.107434909045,CD14,0.250619483435,LAMTOR4,-0.0406368783455,KRT1,-0.167920104415,SLC25A5,-0.0692241953043,RAC2,0.209585119363,SFPQ,0.0222226870904,LCP1,-0.0315342060792,NKAIN4,-0.127108652093,ALOX5AP,0.0779390580893,VTN,0.015681691331,COL6A2,0.479249087512,CNPY2,-0.0396605565912,C1QC,0.562531957162,EIF4EBP1,0.0264366942047,TGM2,0.0501012334813,RPL39,0.0878998652596,MMP11,0.42228012794,ENTPD6,0.0121481433749,MS4A6A,0.378478553562,SLC25A39,0.107453781632,ACTA2,0.287884317526,RPL7,0.0330134264632,CST7,0.47423300578,HDGF,-0.012312048025,DCN,-0.00806055396232,CALR,-0.012049853076,ALOX5AP,0.402979576859,NDUFC2,0.0595750040616,SPI1
35,0.186399937569,SNCG,0.015334925441,C3,0.447564317531,ADIPOR1,-0.0745167307272,TMEM119,0.38108889646,LLGL2,-0.05960088862,MUC2,0.351274265918,CKS2,0.0926247785663,APOE,0.203566953559,PKP3,0.0811993152556,PDLIM3,0.444662854565,TRIM28,0.041288608707,CTSS,0.350604836968,CDK4,0.0363763573616,RARRES2,0.309726434891,PHB,-0.0141214086037,LCP1,0.588609474688,COQ9,-0.0212187884654,LAPTM5,0.369453812504,RPS3,0.0240641993962,TIMP1,0.218799313168,FASN,0.00596011190001,CD53,0.387239930795,MRPL12,-0.121889470449,LST1,0.471056482025,DCXR,0.0981435134905,MMP9,0.453499634353,SNRPB,-0.0807305671226,CYBB,0.195798743421,AP1G2,-0.0858323929525,CXCL5,0.0357383898719,PDE9A,-0.00832745540151,TNS1,0.463429580682,EIF3L,0.0729469375674,SASH3,0.294269674364,SMIM22,0.0321911123272,SERPING1,0.171310053411,OBSL1,0.01932724578,TMPRSS4,0.303488916925,NCL,0.0461047514135,RGS1
36,0.370331902578,PAFAH1B3,0.042341043694,AIF1,0.563102475961,TCEB1,-0.0882859703335,CCDC80,0.0239175439821,GDF15,-0.0627550336564,LCP1,0.247350841636,NDRG1,0.0229043014509,ITGB2,0.459945750755,PDCD5,0.0479107470922,DCN,-0.0221756043955,HNRNPD,-0.213191361102,NNMT,0.24374295169,MIF,-0.0738380561488,S100A7,0.110478810465,SLC3A1,-0.0591991376301,FAM26F,0.514693206178,NDUFA5,0.0387797428536,CECR1,0.194304514309,C6orf48,0.0717264231002,CYP27A1,0.119348511407,FMO5,-0.124634814858,CORO1A,0.376449785297,PFDN2,0.116323343136,SCGB3A1,0.295260169461,TALDO1,0.0179126784843,NNMT,0.267833242753,C6orf48,0.177855097116,SULF1,0.0704377887613,NDRG1,0.0287454096258,LTB,0.100024464516,CREB3L4,-0.0451564259167,TPM2,0.129070525462,HMG20B,0.020211894445,ITGAL,0.544152158685,PABPC1,0.107450207799,ACTA2,0.0771297576716,MZT2B,0.0280204060963,CST6,0.285753586893,OLA1,-0.0754994350013,FCGR3A
37,0.123928523815,SDC1,-0.0402315738564,HTRA3,0.251393902873,TSTD1,0.0377922764795,APOD,0.310093223708,MYO15B,0.0638762973644,CXCL10,0.481713846408,MCM3,0.0921337269667,CHI3L1,0.435791830473,ARL6IP1,-0.0197725969778,MFAP4,0.346784288048,DDR1,-0.110740289919,SRGN,0.461231235561,FDFT1,0.113832623478,APOC1,0.0852945504704,DDT,0.0351729374182,CD52,0.3993116772,GALNT11,0.0283051798963,ITGB2,0.278002858248,EEF1G,0.0938535070832,RBP1,0.397330583703,PPP1R16A,-0.0942419678202,MS4A6A,0.437109900251,COX6A1,0.00657408470067,CHI3L1,0.54261643202,NCBP2,0.0232911687393,C1QA,0.41685138978,EIF4A2,0.0799471715512,GJB2,0.477329697792,LSR,0.0782455535589,TGFB3,0.116900488327,NME1,-0.0273442544027,GPX3,0.266042279663,BACE2,0.0506506787156,CXCL10,0.46535648274,SNRPB,0.0179186147369,TNC,-0.05591288352,MTCH1,-0.0455997473788,IL32,0.230181308488,DHX9,0.188994493226,MMP7
38,0.0886028361403,DHRS3,0.0245991897878,TAGLN,0.304125619478,HSPD1,0.105507186176,CD53,0.281601734843,PRSS3,0.0527190413816,PTGDS,0.242192903429,MZT2A,0.112092196266,LAPTM5,0.401623952868,SOD1,0.283466797376,TGM2,0.318204721704,NPDC1,0.0891193887119,C1QB,0.453514547345,NFE2L2,0.0198858552867,CCL2,0.217359971871,MGST3,0.122028234449,UBD,0.289137666067,SDC4,0.00175809357334,CXCR4,0.138659570428,DBN1,0.255735372585,HSPB6,0.438200130671,CES2,-0.0453742532018,S100A4,0.232662883898,HIST1H2BK,-0.0885564559541,CD4,0.518019317278,TRA2B,0.0954461502741,UBD,0.165013949946,FAU,0.038517036026,C1QA,0.529684012285,MAL2,0.199396850192,CD52,0.144767434602,BOLA2B,0.0277421577824,FHL1,0.207374618997,CLCN7,0.0554696405186,CD53,0.524246061192,SNRPD1,0.0816431259753,TPSAB1,-0.00919266351735,ECHDC2,0.25002063109,S100A9,0.531661960372,PUF60,0.217479977645,CD37
39,0.444733046488,IP6K2,0.21851060253,SAA1,0.452251234235,TOMM20,0.00952293184437,HCLS1,0.558069289833,ERGIC3,-0.0284693271714,MGP,0.184763492618,H1F0,0.119121908968,RHCG,0.534792353122,YWHAZ,-0.0423994427047,AIF1,0.325821489407,ID4,-0.0258618440799,LAIR1,0.129596123311,H1F0,0.236267835853,IFIT3,0.0847292717774,HADHB,0.023128128258,CCL4,0.265099237675,FAT1,0.14288025036,CD14,-0.0251663277708,ID1,-0.00419898632899,CSRP1,0.170228270306,FGFR4,0.0692457262731,C1QC,0.235890311039,EPHX1,0.0284557950035,LAPTM5,0.376683661645,FAM162A,0.0952356001966,LAPTM5,0.303456243957,RPL24,-0.0789550746418,NKG7,0.216616060164,CKB,0.210645819905,FBLN1,0.300750710897,RPL7A,0.0359573816495,FLNA,0.52915503406,PUF60,0.00643424995112,NCF1,0.350210216299,BZW2,0.01492744244,APOD,0.152350636005,NDFIP1,0.0347477431877,RGS1,0.342258485669,SNRPE,0.318115975792,APOL1
40,0.233192216447,CLDN4,0.0691531958244,EFEMP1,0.508304683803,NDUFB9,0.108027083302,C1R,0.293401401315,HSPE1,0.0294943451103,COL8A1,0.243437046186,LSM4,0.0776594268687,GMFG,0.448713710919,CD9,-0.0724817520412,FCER1G,-0.0113741867233,SFPQ,0.118174548261,SCIN,0.342420944913,CKS2,0.0708163114741,MMP9,-0.154253370633,COX7B,-0.0591247172464,SERPINF1,0.291193135127,OCIAD2,0.177458023668,NNMT,0.138191182598,EEF2,0.11791262742,CAPG,0.389852610674,EFNA1,-0.0185396449041,CRIP1,0.525775165733,NDUFS6,0.0456907798966,SPI1,0.261010448299,MZT2A,0.0360553594004,MFAP4,0.22811682095,RPS21,-0.0572245615106,CCL5,-0.0137492322901,WFDC2,-0.0474847564851,GPNMB,0.278358710197,REXO2,-0.00496812771525,SOCS3,0.583919463558,CTTN,0.220562605355,FAM26F,0.394510786771,KRT19,-0.160189959726,IGFBP5,0.101941864048,CERS4,0.0205830526271,TNC,0.284146985581,AK2,0.0886642712261,RAC2
41,0.280860710226,KRT19,0.0405865990094,PDLIM3,0.327383875745,SREBF1,0.140304197011,CXCL10,0.0845408391167,H2AFJ,0.105638236034,AEBP1,0.402924041515,KPNA2,0.03508721804,AIF1,0.474664211132,CCT3,0.0792236615628,LAPTM5,0.156471617908,TUBB,-0.141112656822,ALOX5AP,0.253401848129,UBE2C,0.192045752911,APOE,0.137659398868,NDUFB9,-0.0477046519288,CORO1A,0.357504719402,AHCY,0.0714576483722,SLC15A3,0.0833500134787,RPL4,0.121881256434,FGF1,0.481916932262,CERS2,0.0250419554921,GSTP1,0.354860912945,CCT2,-0.144957083719,AIF1,0.140254531256,IGFBP2,0.148371736466,PDZK1IP1,0.296535872311,RPL7A,0.00438546830873,EVI2B,0.12064157332,LPCAT4,-0.0462313228099,GCG,0.0586086401672,STEAP2,0.0784611454953,CES1,0.236309630676,IGSF8,0.0837305494192,C1QB,0.238134880077,HMGA1,0.0124421999674,CD53,-0.012710731411,ZSCAN18,-0.0658779745547,CD68,0.487583919385,CLNS1A,0.0112381796444,APOC1
42,0.126692610024,TNFRSF21,0.0531457106872,CCL5,0.60801990258,AMZ2,-0.157958028241,IL32,0.508921648923,EBPL,-0.00191067752235,C1S,0.321159023772,MRPL11,-0.0117752424681,LCP1,0.270098475172,FASN,0.174606846201,MMP7,0.504104619687,CSNK1E,0.0814145563613,C3,0.19976242423,CLDN4,0.149784857504,MMP1,0.0198388616813,ATP5D,0.0285480102987,LYZ,0.230401721441,GALNT14,0.118578847221,CD4,0.125145905399,ABAT,0.151340549018,APOC2,0.112444692682,CYP4A11,-0.0949729037661,SRGN,0.389889598838,PDIA3,0.0567047992178,CD163,0.3590533327,PARL,0.0240194556888,C1QC,0.19084631184,SNRPG,0.068078684209,COL6A3,0.387809018153,TSTA3,-0.000358634438324,HCLS1,0.096247854144,IMPDH2,0.0222314158511,FHL2,0.286037799422,KHSRP,-0.00641776468388,PLEK,0.279722950173,CD46,0.0148253346407,FBLN5,0.364042422458,NDUFA5,0.0203809072048,POSTN,0.253095188729,CDK16,0.0130390640896,CD14
43,0.413083795537,ERBB2,-0.0959338165689,ALOX5AP,0.0767443908832,SCD,0.053464754417,CD74,0.194945666263,TIMM17B,0.0677570518371,CTHRC1,0.413246237967,CCNB1,0.192849974248,CALML3,0.335590999861,LSM4,0.0609709974043,CCL2,0.429517670745,SLC22A17,0.265797047955,COL3A1,0.366907709714,EFNA1,0.330756882812,TRIM22,0.0506878595514,NDUFA7,-0.0867169609919,LAIR1,0.54707071682,CPNE1,-0.0280428345514,LAIR1,0.130162471963,HNRNPA1,-0.00974405539292,FBXO2,0.299252978325,EPHX1,0.0237790303303,LAPTM5,0.202185171767,MAZ,-0.133118630363,FCGR3A,0.0671177790877,NDUFA4L2,-0.0197759066449,POSTN,0.470236927637,ATP5I,0.0717726655562,IL2RG,0.132197073113,ANXA10,0.00335967284042,EFEMP1,0.101377041866,SRM,-0.0203156734129,ID1,0.332780236322,HIST1H2BK,-0.00830961148281,CCL4,0.546554066183,C20orf24,0.075413635385,THBS1,0.112607872262,PDCD4,-0.0793494683958,CORO1A,0.447453212434,AHCY,-0.0201574442205,MMP9
44,0.118233389967,TNFAIP2,0.106953452216,RAMP1,0.161705795901,MLPH,0.0403374947406,SERPING1,0.427272064615,DUS1L,0.0691434960993,C1QB,0.293484403427,PRDX2,-0.00310638668045,KRT5,0.387654952085,ATP1A1,0.0853184667456,APOE,0.327253047668,KHSRP,0.0591306637262,CCL3,0.255049580258,SIVA1,0.0130477908437,COL1A1,-0.0223660141923,PDHA1,0.00264853886086,LAPTM5,0.110481711901,BCAM,0.0207101111332,UCP2,-0.10676620634,BEX1,0.18895535411,TMEM176A,0.239414342836,CYP2C9,-0.00377547980972,ITGB2,0.365254398272,CLDN7,0.111511299325,TNC,0.451146729144,SHFM1,0.0945477713271,MMP2,0.314103137105,ATP5G2,0.0281303137259,C1QC,0.035522793084,TSPAN1,0.0780662142268,THBS1,0.139908923481,MLPH,0.10265171534,GJA1,0.352939594278,HSPD1,-0.0445214305428,PTPN6,0.24856480271,AGPAT2,0.00794210176561,SOD3,0.152623926012,RTN3,-0.00182175632209,C1QB,0.311756308764,H2AFV,0.0161341862669,DCN
45,0.262975324441,SRC,0.0267716466383,TYROBP,0.566540417956,YWHAZ,0.0487512237496,RAC2,0.592056559759,NELFCD,-0.0325226154334,COL6A3,0.308785401796,STMN1,0.0543169479429,SPRR2A,0.4996658662,C1QBP,0.017466556763,MYL9,0.078797183693,CTNND2,0.0700381388594,VAMP8,0.261442211549,LDHB,0.0632070743859,COL6A3,0.130762521851,PPDPF,0.0305857478957,TNC,0.503170913052,GSS,0.03553727032,AIF1,0.140659522987,CORO1C,0.00624268266195,CCL2,0.180095793461,ITIH3,0.0401697931076,C9,0.297593230948,TKT,0.0236051586075,LCP1,0.54088049818,MRPL47,0.00999415829242,MS4A6A,0.571907023928,FBL,0.0492424438685,PDLIM3,0.376215919731,GAK,-0.0129233905413,DCN,0.22109678019,HSPD1,0.0403058482995,SERPINF1,0.345942552061,RPL10A,-0.0203445874591,ARHGAP9,0.380649435961,LAPTM4B,0.0202482416914,MS4A6A,0.324514870942,PEBP1,-0.0286590190913,CCL2,0.464855354,RPL7,0.000795993121965,GMFG
46,0.0311882552237,AKR1C3,-0.089902132484,COL1A1,0.276444163488,EIF3H,-0.0452708377011,MMP2,0.568395703006,CPNE1,-0.00455845508092,LUM,0.305225669027,TUBB4B,0.0594779163957,FCER1G,0.507803099979,VDAC3,-0.0176899757151,ACTA2,0.219359868953,MAZ,-0.0629382029656,IFI30,0.348651601263,TP63,0.100863367632,COL1A2,-0.0101105742306,PRDX5,0.197061002421,C1orf162,0.00199737921589,AKR1C1,0.0361107122871,CD37,0.2475952055,EIF3L,0.0794409224848,S100A13,0.0965641987881,SELENBP1,-0.063311235072,S100A6,0.411990021598,NDUFB9,-0.105180906159,DCN,0.450999477328,FKBP4,-0.109491679249,CD4,0.120879770847,RPL12,-0.0833161749306,FCGR3A,0.443578734233,EFNA1,0.154857180206,MFAP4,0.0831439600593,DUS1L,-0.0680985800612,CCL2,0.179758062184,EIF4B,0.0930017958477,C1QA,0.290626926377,PRSS8,0.00836237999906,C1QA,0.0463369870197,APMAP,0.0097588806671,LAPTM5,0.388427504629,PDIA6,0.228245858112,CD74
47,0.258321415841,FASN,0.0732906598384,C4B,0.589701210931,VDAC3,0.028858115881,SRGN,0.555532759112,EIF6,-0.107613661361,COL11A1,0.239779415812,MZT2B,-0.00714069455416,KRT6C,0.453362975899,CCT2,0.141936896489,SOD3,0.450659516328,STMN3,0.0498909876025,EVI2A,0.165636809217,UPK3BL,0.00126228352099,POSTN,0.0179321792825,METTL7A,0.265814864889,S100A1,0.355453542325,PYGB,0.00607550216792,SPI1,-0.0182542104581,CRMP1,0.181004695975,TMEM176B,0.437829319021,PCYT2,0.0178730020298,CD74,0.489704507427,CCT5,-0.0129453795486,TYROBP,0.574823995549,TXN,0.0115774838027,TYROBP,0.439940393816,RPS28,0.00286381066388,LAIR1,0.181345766794,MISP,0.013628559491,SRGN,0.120213804524,MIF,0.0682093136265,FBLN1,0.382781855174,POLD2,0.0107218743526,LCP1,0.0298955119971,S100A14,0.125573527653,ITGB2,0.0591084346165,CD164,-0.0904461244105,PLAUR,0.0454421245725,ATP1A1,-0.0337011362244,SRGN
